,year,country_code,gdpgr,opengr
0,1960,AUS,,
1,1961,AUS,0.04083070531487465,-0.03025227765116545
2,1962,AUS,5.465480327606201,0.009650209566887558
3,1963,AUS,6.1413726806640625,0.06964982577097278
4,1964,AUS,6.200314521789551,-0.007824020916141539
5,1965,AUS,5.02009391784668,-0.014734749894186772
6,1966,AUS,2.930572032928467,-0.04544262522027709
7,1967,AUS,7.191318988800049,-0.00024146301167915496
8,1968,AUS,5.337810516357422,-0.05573758969189957
9,1969,AUS,6.213651657104492,0.035807699465084
10,1970,AUS,6.954851150512695,-0.02310988212457854
11,1971,AUS,3.8875322341918945,-0.02883186401681015
12,1972,AUS,2.277012825012207,0.015330426720850499
13,1973,AUS,4.353259563446045,0.046723460858357324
14,1974,AUS,1.622249960899353,0.10003495445684507
15,1975,AUS,2.482210636138916,-0.07276547759119001
16,1976,AUS,3.8380930423736572,0.0656626947120682
17,1977,AUS,1.486143708229065,-0.015768148333390797
18,1978,AUS,2.01753830909729,0.051567383677664
19,1979,AUS,4.5815749168396,0.09012582656032952
20,1980,AUS,2.7149717807769775,-0.021739432846995865
21,1981,AUS,4.181880950927734,-0.04053865733828188
22,1982,AUS,-0.35642901062965393,-0.03775184446334945
23,1983,AUS,-0.1891973465681076,-0.022230779104094434
24,1984,AUS,6.544863700866699,0.1391271320678762
25,1985,AUS,5.1742844581604,0.015360853761820614
26,1986,AUS,1.5923532247543335,-0.016125712826057015
27,1987,AUS,5.554629802703857,-0.0003792888011981965
28,1988,AUS,4.287199020385742,-0.015100375801486154
29,1989,AUS,4.374363899230957,0.006535192115776134
30,1990,AUS,1.3647315502166748,0.0024482885572079116
31,1991,AUS,-1.303029179573059,0.02583639099364854
32,1992,AUS,3.013415813446045,0.07083982968858238
33,1993,AUS,4.088542461395264,0.02818321996487594
34,1994,AUS,4.73602294921875,0.03369050021275388
35,1995,AUS,3.083036422729492,0.016694202118616275
36,1996,AUS,4.041154861450195,-0.006718088882152418
37,1997,AUS,4.153486251831055,0.05241313088627364
38,1998,AUS,4.996291637420654,-0.022817573956655846
39,1999,AUS,4.108046054840088,0.04830688025269092
40,2000,AUS,3.4110922813415527,0.08128264652551209
41,2001,AUS,2.6128432750701904,-0.06330489145998042
42,2002,AUS,4.106041431427002,-0.030343461691292428
43,2003,AUS,2.733649730682373,-0.07830158373818763
44,2004,AUS,4.058782577514648,0.0580878769112847
45,2005,AUS,2.991612672805786,0.058993575417999766
46,2006,AUS,2.7848589420318604,0.011375817752491857
47,2007,AUS,4.383744716644287,0.019479879499044506
48,2008,AUS,2.53267502784729,0.06842139592525132
49,2009,AUS,1.872598648071289,-0.11225558149158688
50,2010,AUS,2.466369152069092,0.0309840904324008
51,2011,AUS,2.669588327407837,0.031186380274973224
52,2012,AUS,3.92798113822937,-0.04651503404711055
53,2013,AUS,2.2219111919403076,0.031649059761716725
54,2014,AUS,2.5435967445373535,-0.02424761947259091
55,2015,AUS,2.509394645690918,-0.018675541351695024
56,2016,AUS,2.6044788360595703,0.02750697975814953
57,2017,AUS,,0.031835890365376374
58,1960,AUT,,
59,1961,AUT,5.311999797821045,-0.03360217575427282
60,1962,AUT,2.3974993228912354,0.013460115283535412
61,1963,AUT,4.078983783721924,0.017226724062923804
62,1964,AUT,6.037744522094727,0.00948302246979682
63,1965,AUT,2.858076810836792,0.024953712423230412
64,1966,AUT,5.6429338455200195,0.014461275865683465
65,1967,AUT,3.007683277130127,-0.012779662519035062
66,1968,AUT,4.472424507141113,0.014448420611961943
67,1969,AUT,6.276144027709961,0.07531423739224774
68,1970,AUT,7.122812747955322,0.10113952880153887
69,1971,AUT,5.113129138946533,-0.008748023847442554
70,1972,AUT,6.207860946655273,-0.0015529472253550392
71,1973,AUT,4.887300491333008,0.002961543037592884
72,1974,AUT,3.9437503814697266,0.09385252388956977
73,1975,AUT,-0.362303227186203,-0.04983570802513371
74,1976,AUT,4.57700252532959,0.058607791321173996
75,1977,AUT,5.079980850219727,0.006030247538732381
76,1978,AUT,-0.21065348386764526,-0.010113211228252372
77,1979,AUT,5.3566999435424805,0.06115892289986635
78,1980,AUT,1.731485366821289,0.055400252885392076
79,1981,AUT,-0.14429450035095215,0.023517243020240386
80,1982,AUT,2.01125431060791,-0.06256792192003846
81,1983,AUT,2.973088026046753,-0.025655238413702874
82,1984,AUT,0.051275234669446945,0.06567451303924399
83,1985,AUT,2.49867844581604,0.0526946973045892
84,1986,AUT,2.3013927936553955,-0.08659084436261155
85,1987,AUT,1.3571679592132568,-0.018134456827036405
86,1988,AUT,3.2958803176879883,0.059007158365939505
87,1989,AUT,3.8870747089385986,0.05973043400530775
88,1990,AUT,4.345641613006592,0.013467991033531357
89,1991,AUT,3.4416275024414062,-0.020142716920248716
90,1992,AUT,2.093524694442749,-0.034522273171121554
91,1993,AUT,0.5268094539642334,-0.06454397497448261
92,1994,AUT,2.402118682861328,0.043025967734159565
93,1995,AUT,2.6679837703704834,0.03439324267822719
94,1996,AUT,2.3983142375946045,0.02676766788852647
95,1997,AUT,2.2887542247772217,0.0682615508006359
96,1998,AUT,3.5193934440612793,0.02750799443658547
97,1999,AUT,3.3740851879119873,0.017327952484916143
98,2000,AUT,3.8091959953308105,0.09072766800570498
99,2001,AUT,1.1437489986419678,0.025493758822874746
100,2002,AUT,1.491016149520874,-0.006722783345857519
101,2003,AUT,0.9870256185531616,-0.006449704461865213
102,2004,AUT,2.5072669982910156,0.05099078129236001
103,2005,AUT,2.397030830383301,0.03570202067707484
104,2006,AUT,3.754894733428955,0.04311747019502876
105,2007,AUT,3.6756434440612793,0.02696539475499171
106,2008,AUT,0.9694077968597412,0.013306423992860417
107,2009,AUT,-3.4497551918029785,-0.14706501282896578
108,2010,AUT,1.8258436918258667,0.13734509212548307
109,2011,AUT,3.03547739982605,0.06143215801284185
110,2012,AUT,0.5701034069061279,0.0004700160224084815
111,2013,AUT,0.00606216536834836,-0.010325984620388251
112,2014,AUT,0.9132967591285706,-0.00540904653182972
113,2015,AUT,1.0696921348571777,-0.010370663793977997
114,2016,AUT,1.4950299263000488,-0.013942190820862232
115,2017,AUT,,0.03340329894457539
116,1960,BEL,,
117,1961,BEL,4.9740118980407715,0.02564086743702987
118,1962,BEL,5.181514739990234,-0.0020725545932650524
119,1963,BEL,4.40404748916626,0.029470155521861274
120,1964,BEL,6.94762659072876,0.030422534268710555
121,1965,BEL,3.5861451625823975,-0.00015735809425410086
122,1966,BEL,3.1069936752319336,0.012245956255143131
123,1967,BEL,3.868788957595825,-0.012097673351589622
124,1968,BEL,4.172230243682861,0.06595843036127391
125,1969,BEL,6.623164176940918,0.07448173372915079
126,1970,BEL,6.1919941902160645,0.028811657086765807
127,1971,BEL,3.753021478652954,-0.024424234468792272
128,1972,BEL,5.255646705627441,-0.0043594366270134355
129,1973,BEL,6.12232780456543,0.10484351146482229
130,1974,BEL,4.199634075164795,0.11824498040317288
131,1975,BEL,-1.3270002603530884,-0.13058591828571098
132,1976,BEL,5.6527509689331055,0.05782226814890268
133,1977,BEL,0.6261354684829712,-0.011726238688211321
134,1978,BEL,2.8419127464294434,-0.03516454359427368
135,1979,BEL,2.3410580158233643,0.10034369473752558
136,1980,BEL,4.479501247406006,0.014628336128420072
137,1981,BEL,-0.2792836129665375,0.06950668920021852
138,1982,BEL,0.5949869155883789,0.06988083280858581
139,1983,BEL,0.31184273958206177,0.02089115431828259
140,1984,BEL,2.4663827419281006,0.06507348788171652
141,1985,BEL,1.6517928838729858,-0.03396356562837821
142,1986,BEL,1.822762131690979,-0.09326929254501137
143,1987,BEL,2.306659460067749,-0.021427046691050555
144,1988,BEL,4.723208904266357,0.059156450264697735
145,1989,BEL,3.4691667556762695,0.07313955792623572
146,1990,BEL,3.1374025344848633,-0.027757013641432793
147,1991,BEL,1.8330743312835693,-0.02369500794975854
148,1992,BEL,1.530654788017273,-0.02970874875119789
149,1993,BEL,-0.9618731141090393,-0.05265475762088745
150,1994,BEL,3.226971387863159,0.03869809808903191
151,1995,BEL,2.3847572803497314,0.027782992804449513
152,1996,BEL,1.5897997617721558,0.022064488872959753
153,1997,BEL,3.7102882862091064,0.05341855546454721
154,1998,BEL,1.9761583805084229,-0.007093538704492475
155,1999,BEL,3.562751531600952,0.0041519380974941456
156,2000,BEL,3.6405158042907715,0.13776036878252085
157,2001,BEL,0.8056370615959167,-0.016902574513163238
158,2002,BEL,1.7797075510025024,-0.025737141703528366
159,2003,BEL,0.7743829488754272,-0.023197797001144882
160,2004,BEL,3.633699417114258,0.03066513221047318
161,2005,BEL,2.099342107772827,0.05394383031774996
162,2006,BEL,2.506814479827881,0.03011448204095246
163,2007,BEL,3.4445693492889404,0.023492507138074048
164,2008,BEL,0.7812884449958801,0.05123257186253816
165,2009,BEL,-2.2503573894500732,-0.14191410003643612
166,2010,BEL,2.7440788745880127,0.10812368726752175
167,2011,BEL,1.79853355884552,0.07712431882949211
168,2012,BEL,0.23439405858516693,0.007626861939237006
169,2013,BEL,0.20072612166404724,-0.010832037562120811
170,2014,BEL,1.2933419942855835,0.015286779691108032
171,2015,BEL,1.4271305799484253,-0.02748296279745277
172,2016,BEL,1.4119247198104858,0.02462103239018054
173,2017,BEL,,0.03828886467831216
174,1990,BGR,,
175,1991,BGR,,-0.09356804081950931
176,1992,BGR,-7.251865386962891,0.1860423503391182
177,1993,BGR,-1.4803402423858643,-0.165401439539287
178,1994,BGR,1.8178335428237915,0.09698360998085831
179,1995,BGR,2.8603501319885254,9.490970373304819e-05
180,1996,BGR,1.5667541027069092,0.43540467169997976
181,1997,BGR,-1.088714599609375,-0.16261555620285761
182,1998,BGR,3.462838888168335,-0.09432536484995557
183,1999,BGR,-6.689773082733154,0.14917983616938146
184,2000,BGR,5.052088737487793,-0.1392213055683178
185,2001,BGR,3.770242691040039,0.017792973417380065
186,2002,BGR,5.9376420974731445,-0.04810479638708609
187,2003,BGR,5.1561784744262695,0.0497148935727032
188,2004,BGR,6.43546724319458,0.17777799267342598
189,2005,BGR,7.1234869956970215,0.07161464359130143
190,2006,BGR,6.874305248260498,0.11306716923606608
191,2007,BGR,7.344404697418213,0.10488307685155873
192,2008,BGR,6.02181339263916,0.010137387533173614
193,2009,BGR,-3.586069107055664,-0.25554748331730004
194,2010,BGR,1.3240060806274414,0.11045812885795403
195,2011,BGR,1.9150139093399048,0.14102504476431887
196,2012,BGR,0.030943606048822403,0.059564205770961776
197,2013,BGR,0.8620861768722534,0.04338801247671853
198,2014,BGR,1.3288484811782837,0.004509556018809313
199,2015,BGR,3.617445468902588,-0.020769659566300724
200,2016,BGR,3.941133975982666,-0.03449369090223342
201,2017,BGR,,0.06010895815236994
202,1960,CAN,,
203,1961,CAN,3.059,0.01987295239524478
204,1962,CAN,7.413845062255859,-0.005293187598817695
205,1963,CAN,5.332294464111328,-0.0030761849823230936
206,1964,CAN,6.620818138122559,0.04830007035297945
207,1965,CAN,6.277039527893066,-0.002826279066844295
208,1966,CAN,6.668352127075195,0.039105687514574994
209,1967,CAN,3.031031370162964,0.02273951758266546
210,1968,CAN,4.931023597717285,0.041979571818887784
211,1969,CAN,4.995739936828613,0.029315195140975803
212,1970,CAN,2.877365827560425,-0.007009360399169329
213,1971,CAN,3.9335546493530273,-0.01999257677984778
214,1972,CAN,5.473021030426025,0.02880864924050841
215,1973,CAN,6.853237152099609,0.05924765093531548
216,1974,CAN,3.2611083984375,0.08751921030921705
217,1975,CAN,1.3948414325714111,-0.046386416442954825
218,1976,CAN,5.865121841430664,-0.03454747917511003
219,1977,CAN,3.397675037384033,0.03403324869682889
220,1978,CAN,3.74208927154541,0.06839254163105668
221,1979,CAN,3.6450483798980713,0.06995456819494916
222,1980,CAN,2.139657735824585,0.0208997142420404
223,1981,CAN,3.4791862964630127,-0.022166541673132145
224,1982,CAN,-3.201963186264038,-0.10576996509622039
225,1983,CAN,2.5984747409820557,0.0018732888536308057
226,1984,CAN,5.925385475158691,0.12390407075802168
227,1985,CAN,4.734084129333496,0.007379338956213122
228,1986,CAN,2.161816120147705,0.0041683912790482225
229,1987,CAN,4.096465587615967,-0.04168231056316707
230,1988,CAN,4.429429054260254,0.009696899166441675
231,1989,CAN,2.323922634124756,-0.025579233360882192
232,1990,CAN,0.15434612333774567,-0.001644178182640621
233,1991,CAN,-2.1256933212280273,-0.015309094817122393
234,1992,CAN,0.8829764723777771,0.07144758920761074
235,1993,CAN,2.6552624702453613,0.10485010181638144
236,1994,CAN,4.493500232696533,0.10564705429902155
237,1995,CAN,2.677708387374878,0.0729701165931762
238,1996,CAN,1.611001968383789,0.01739688437037379
239,1997,CAN,4.279882431030273,0.058116336799502566
240,1998,CAN,3.8817148208618164,0.0507331714190995
241,1999,CAN,5.163190841674805,0.026037998256115635
242,2000,CAN,5.182732105255127,0.033216720213931294
243,2001,CAN,1.7707812786102295,-0.053723533097032816
244,2002,CAN,3.010035991668701,-0.0340996746180664
245,2003,CAN,1.8022736310958862,-0.07776364473518638
246,2004,CAN,3.085979461669922,0.004826652295476741
247,2005,CAN,3.2013821601867676,-0.006706986479872223
248,2006,CAN,2.6233959197998047,-0.024797930278145808
249,2007,CAN,2.0627641677856445,-0.026318309520618755
250,2008,CAN,1.0003609657287598,0.011061601969058366
251,2009,CAN,-2.9495718479156494,-0.12814476909185202
252,2010,CAN,3.083465099334717,0.029349985535125134
253,2011,CAN,3.1412200927734375,0.03776009494385346
254,2012,CAN,1.7455185651779175,0.0010985315583553756
255,2013,CAN,2.4750163555145264,-0.006790376416351163
256,2014,CAN,2.8557090759277344,0.03362892775178006
257,2015,CAN,1.0009251832962036,0.0
258,2016,CAN,1.4140739440917969,0.012039646236750023
259,2017,CAN,,-0.005744826833029126
260,2000,HRV,3.7674741744995117,
261,2001,HRV,3.4344124794006348,0.0629508711434974
262,2002,HRV,5.246502876281738,0.02975244660199472
263,2003,HRV,5.5579047203063965,0.023381470607065635
264,2004,HRV,4.082781791687012,-0.0019624017948128847
265,2005,HRV,4.163717746734619,-0.0020261220144601744
266,2006,HRV,4.785265922546387,0.015230419593398992
267,2007,HRV,5.150004863739014,-0.010700576996562683
268,2008,HRV,2.053358793258667,-0.0029207636812018656
269,2009,HRV,-7.383787155151367,-0.14480226710715316
270,2010,HRV,-1.4204516410827637,0.040863911353852256
271,2011,HRV,-0.32595333456993103,0.0716242357726169
272,2012,HRV,-2.244696617126465,0.018776779890870232
273,2013,HRV,-0.6480278968811035,0.02956866855502116
274,2014,HRV,-0.09618950635194778,0.04231743421130019
275,2015,HRV,2.3473598957061768,0.059596975016386944
276,2016,HRV,3.165402889251709,0.008388693377996859
277,2017,HRV,,0.055254728690307786
278,1976,CYP,,
279,1977,CYP,,0.02691618618455016
280,1978,CYP,,-0.09007612717657809
281,1979,CYP,,0.03111440995672088
282,1980,CYP,,-0.0009360617281813921
283,1981,CYP,,0.04998471731019327
284,1982,CYP,,0.013978656245303034
285,1983,CYP,,-0.006841372477642715
286,1984,CYP,,0.06494951708710572
287,1985,CYP,,-0.1154964976241799
288,1986,CYP,,-0.1282062939470785
289,1987,CYP,,0.04073442367481794
290,1988,CYP,,0.042600525109999676
291,1989,CYP,,0.09397113495328169
292,1990,CYP,,-0.02514704590209693
293,1991,CYP,0.7400866746902466,-0.04063111168253808
294,1992,CYP,9.686333656311035,0.056341423819672
295,1993,CYP,0.7007453441619873,-0.1349317003499998
296,1994,CYP,5.898769378662109,0.006911780492193209
297,1995,CYP,9.923919677734375,0.008959748700596348
298,1996,CYP,1.3332644701004028,0.048075327537724144
299,1997,CYP,2.5650904178619385,-0.007714595466521534
300,1998,CYP,5.235073089599609,-0.03473086282307292
301,1999,CYP,4.829394817352295,-0.027417700201320616
302,2000,CYP,5.723663806915283,0.04789867868604847
303,2001,CYP,3.601186752319336,-0.041064736125142054
304,2002,CYP,3.399068832397461,-0.06225459598070204
305,2003,CYP,2.4756550788879395,-0.07792822266454325
306,2004,CYP,4.570450782775879,-0.0008938157423845627
307,2005,CYP,3.724005699157715,-0.017443682689851192
308,2006,CYP,4.510365009307861,-0.018856865099788456
309,2007,CYP,4.8208723068237305,0.01337535881332963
310,2008,CYP,3.8639416694641113,0.015014140629844519
311,2009,CYP,-1.7729238271713257,-0.08981298994739073
312,2010,CYP,1.318007469177246,0.04755850578491816
313,2011,CYP,0.32119986414909363,0.009149333880578592
314,2012,CYP,-3.058337450027466,-0.005031460430158452
315,2013,CYP,-5.933713436126709,0.07173997081274841
316,2014,CYP,-1.403913974761963,0.05549735689889945
317,2015,CYP,1.9791162014007568,0.05318432283065455
318,2016,CYP,3.396970272064209,0.006578773732101473
319,2017,CYP,,0.030106215041308504
320,1990,CZE,,
321,1991,CZE,-14.215,0.12243084117437153
322,1992,CZE,-6.387,0.1016062104831923
323,1993,CZE,-0.939,0.0030350419645726046
324,1994,CZE,2.62,-0.043406945915040684
325,1995,CZE,5.938,0.10826189524433283
326,1996,CZE,4.161125659942627,-0.028627464629579547
327,1997,CZE,-0.6206791400909424,0.04394117992089153
328,1998,CZE,-0.3172992765903473,-0.004532045390510442
329,1999,CZE,1.265753984451294,0.01856967542624699
330,2000,CZE,4.620732307434082,0.13878618730890158
331,2001,CZE,2.89687442779541,0.010962188720057053
332,2002,CZE,1.5638833045959473,-0.07838064999918959
333,2003,CZE,3.5987744331359863,0.03812261413397433
334,2004,CZE,4.748508453369141,0.19842193670065433
335,2005,CZE,6.607540130615234,0.07154756855068523
336,2006,CZE,7.04420804977417,0.04603684947707376
337,2007,CZE,5.588279724121094,0.021471020312224587
338,2008,CZE,2.5048341751098633,-0.04666690700291232
339,2009,CZE,-4.65516996383667,-0.08686221123705429
340,2010,CZE,2.1150665283203125,0.1363460942015704
341,2011,CZE,1.7803879976272583,0.07612716731631552
342,2012,CZE,-0.7207970023155212,0.06306517274921641
343,2013,CZE,-0.48522862792015076,0.0029870371939337836
344,2014,CZE,2.7150728702545166,0.07263772636780286
345,2015,CZE,5.387803554534912,-0.016551059366081478
346,2016,CZE,2.4906463623046875,-0.030142235837434805
347,2017,CZE,,0.0041355476776929745
348,1960,DNK,,
349,1961,DNK,6.378871917724609,-0.06584804083078966
350,1962,DNK,5.666714668273926,-0.018553172940786955
351,1963,DNK,0.6370733380317688,-0.0021164055246574165
352,1964,DNK,9.269998550415039,0.02618323302758019
353,1965,DNK,4.555159091949463,-0.025001158786915667
354,1966,DNK,2.7410786151885986,-0.027314635046206348
355,1967,DNK,5.530379295349121,-0.035341364200013436
356,1968,DNK,5.553014755249023,-0.001938865042869553
357,1969,DNK,6.5093770027160645,0.005066252528684423
358,1970,DNK,1.5967704057693481,0.030630136274640396
359,1971,DNK,3.005033016204834,-0.025553162960244347
360,1972,DNK,3.9293439388275146,-0.04406853820698253
361,1973,DNK,4.092925071716309,0.08678168111393325
362,1974,DNK,-1.1224116086959839,0.11794343544993957
363,1975,DNK,-1.4565417766571045,-0.0767226844750778
364,1976,DNK,5.924574375152588,0.021888735735688947
365,1977,DNK,1.870288610458374,-0.011877259359283743
366,1978,DNK,2.226308584213257,-0.05357802249864552
367,1979,DNK,3.869056463241577,0.0665165019628271
368,1980,DNK,-0.4829922616481781,0.07572721937513993
369,1981,DNK,-0.6661330461502075,0.08080440957710189
370,1982,DNK,3.6846508979797363,0.0013250440102894334
371,1983,DNK,2.5960612297058105,-0.01701982648997935
372,1984,DNK,4.16615104675293,0.018320075711337536
373,1985,DNK,4.003685474395752,0.016622671050527282
374,1986,DNK,4.904252529144287,-0.1011264540882183
375,1987,DNK,0.25422611832618713,-0.0531565030292912
376,1988,DNK,-0.013630002737045288,0.039156884739345976
377,1989,DNK,0.6452149748802185,0.051597254692274275
378,1990,DNK,1.4752447605133057,0.0036582930282722526
379,1991,DNK,1.3936560153961182,0.027586780838814606
380,1992,DNK,1.9570115804672241,-0.031015443727319902
381,1993,DNK,0.01065942831337452,-0.020848957887916852
382,1994,DNK,5.332448482513428,0.03316195917414211
383,1995,DNK,3.0276341438293457,0.012423322432472572
384,1996,DNK,2.9000682830810547,-0.0007055980358670055
385,1997,DNK,3.2609469890594482,0.0392557144652903
386,1998,DNK,2.218160390853882,0.00046263197885676455
387,1999,DNK,2.947941541671753,0.019608657161547027
388,2000,DNK,3.746962070465088,0.14150146085406323
389,2001,DNK,0.8230891823768616,0.011865184548917718
390,2002,DNK,0.4664040505886078,0.007006906631027876
391,2003,DNK,0.39001476764678955,-0.04346432120178423
392,2004,DNK,2.6682519912719727,0.01639492627074124
393,2005,DNK,2.336606025695801,0.0874855153611982
394,2006,DNK,3.912980079650879,0.08911577736721243
395,2007,DNK,0.9092530012130737,0.027742544422271642
396,2008,DNK,-0.5119720101356506,0.04757069949504289
397,2009,DNK,-4.906576633453369,-0.1437891712344579
398,2010,DNK,1.870936393737793,0.04840886929580779
399,2011,DNK,1.3368306159973145,0.07593752942349186
400,2012,DNK,0.22646847367286682,0.019707503627314438
401,2013,DNK,0.9333492517471313,-0.0018490715897753196
402,2014,DNK,1.6194288730621338,-0.007629298758564995
403,2015,DNK,1.6065551042556763,0.01744799484471038
404,2016,DNK,1.964077115058899,-0.03458012728716109
405,2017,DNK,,0.015345912701020037
406,1992,EST,,
407,1993,EST,,0.23183895945274635
408,1994,EST,-1.6424438953399658,0.12513642562278537
409,1995,EST,4.526727199554443,-0.0582617107735367
410,1996,EST,5.313117980957031,-0.06357494264993946
411,1997,EST,11.710287094116211,0.14605177201936526
412,1998,EST,4.277610778808594,0.030898519981390038
413,1999,EST,-0.4013662040233612,-0.08557271711618453
414,2000,EST,9.791942596435547,-0.12672100436385836
415,2001,EST,6.443675518035889,0.0010868405348045673
416,2002,EST,6.135091781616211,-0.02020986806262881
417,2003,EST,7.475898742675781,-0.006554040005995576
418,2004,EST,6.404480934143066,0.06193070788728905
419,2005,EST,9.140693664550781,0.04586106171436244
420,2006,EST,10.45937728881836,0.0014958010935124388
421,2007,EST,7.207899570465088,-0.013533263225142034
422,2008,EST,-5.008581638336182,0.01668715720245406
