,year,country_code,gdpgr,opengr
1277,2009,POL,2.8202168941497803,-0.06846123421542283
1278,2010,POL,3.6070029735565186,0.09148988692858628
1279,2011,POL,5.017291069030762,0.06058338545959763
1280,2012,POL,1.607879638671875,0.025777100210007342
1281,2013,POL,1.3919246196746826,0.01527413854597448
1282,2014,POL,3.283100128173828,0.03313483701844899
1283,2015,POL,3.844569206237793,0.023542609511603807
1284,2016,POL,2.9696414470672607,0.04640021421691687
1285,2017,POL,,0.041959010569720734
1286,1975,PRT,-4.347630977630615,
1287,1976,PRT,6.900230884552002,-0.0919406820637988
1288,1977,PRT,5.602597236633301,0.0746036325681596
1289,1978,PRT,2.8159661293029785,0.014860354275544552
1290,1979,PRT,5.638937473297119,0.23347148784998084
1291,1980,PRT,4.5893402099609375,0.06902842998817005
1292,1981,PRT,1.6181035041809082,0.024725292963059475
1293,1982,PRT,2.1353752613067627,0.003347519772537
1294,1983,PRT,-0.17311306297779083,0.056764065692509025
1295,1984,PRT,-1.8799796104431152,0.09306856721853518
1296,1985,PRT,2.8074395656585693,-0.04495694138584727
1297,1986,PRT,4.140955448150635,-0.12185942597351329
1298,1987,PRT,6.381393909454346,0.10284828259732581
1299,1988,PRT,7.489108085632324,0.060823335586204896
1300,1989,PRT,6.440639019012451,0.02641570703180829
1301,1990,PRT,3.9505233764648438,0.0028783169870501
1302,1991,PRT,4.36820650100708,-0.07207624088915932
1303,1992,PRT,1.089476466178894,-0.06724434232236287
1304,1993,PRT,-2.0432770252227783,-0.03786443842592724
1305,1994,PRT,0.9648382067680359,0.05541482196123426
1306,1995,PRT,4.282780170440674,0.047870152114000586
1307,1996,PRT,3.49668288230896,0.005027790561475065
1308,1997,PRT,4.426210403442383,0.0345314917910724
1309,1998,PRT,4.791772365570068,0.024457148655159466
1310,1999,PRT,3.8882133960723877,-0.008109927679817885
1311,2000,PRT,3.787493944168091,0.06525521391088263
1312,2001,PRT,1.943305253982544,-0.0349927525151138
1313,2002,PRT,0.7687956690788269,-0.04461771982873486
1314,2003,PRT,-0.934205174446106,-0.02771478281013595
1315,2004,PRT,1.8115830421447754,0.038464204882105335
1316,2005,PRT,0.7667844295501709,-0.0030460631410426098
1317,2006,PRT,1.5530544519424438,0.08791883883794305
1318,2007,PRT,2.4920012950897217,0.02321095106080162
1319,2008,PRT,0.19927281141281128,0.03316795179768062
1320,2009,PRT,-2.978104829788208,-0.15120270282100623
1321,2010,PRT,1.8986917734146118,0.10187193405354233
1322,2011,PRT,-1.8268529176712036,0.08259479071716225
1323,2012,PRT,-4.028256893157959,0.04206583563763022
1324,2013,PRT,-1.1301558017730713,0.027636095634656188
1325,2014,PRT,0.8931871056556702,0.02476580644681725
1326,2015,PRT,1.8220674991607666,0.0032917811774049177
1327,2016,PRT,1.61941397190094,-0.027368972673159964
1328,2017,PRT,,0.02476580644681725
1329,1990,ROU,,
1330,1991,ROU,-13.080788612365723,-0.08744039566303752
1331,1992,ROU,-8.724016189575195,0.6348089998313897
1332,1993,ROU,1.5209869146347046,-0.2028625315401802
1333,1994,ROU,3.934633731842041,0.017073035040679363
1334,1995,ROU,7.139304161071777,0.1726280668883986
1335,1996,ROU,3.869790554046631,0.07912382511532146
1336,1997,ROU,-4.816145420074463,0.03909889223918195
1337,1998,ROU,-2.087256908416748,-0.14764019832251174
1338,1999,ROU,-0.4015272557735443,0.12059932027170439
1339,2000,ROU,2.3951046466827393,0.17998593945890784
1340,2001,ROU,5.591979026794434,0.03937704940752362
1341,2002,ROU,5.184204578399658,0.03472579001907006
1342,2003,ROU,5.524260997772217,0.006092634768018579
1343,2004,ROU,8.358620643615723,0.048375468910063724
1344,2005,ROU,4.171899795532227,-0.05343427514468502
1345,2006,ROU,8.05557632446289,0.0016466981088587573
1346,2007,ROU,6.86375093460083,-0.06935858844251863
1347,2008,ROU,8.259858131408691,-0.07575862042656867
1348,2009,ROU,-5.910356044769287,-0.09326066382443754
1349,2010,ROU,-2.8116037845611572,0.20227962303677627
1350,2011,ROU,2.0297815799713135,0.11740460755567339
1351,2012,ROU,1.2381986379623413,0.002708763329380748
1352,2013,ROU,3.5315937995910645,0.004637075124596768
1353,2014,ROU,3.076301336288452,0.0317831198533689
1354,2015,ROU,3.973820924758911,-0.002102906338022348
1355,2016,ROU,4.820761203765869,0.01112943485304796
1356,2017,ROU,,0.017298012160948284
1357,1990,SVK,,
1358,1991,SVK,,0.5410697019814483
1359,1992,SVK,,0.5121404431034278
1360,1993,SVK,7.109809398651123,-0.15559849478942933
1361,1994,SVK,6.205530166625977,-0.03195032060076608
1362,1995,SVK,5.8434953689575195,0.0009547187943728108
1363,1996,SVK,6.757147312164307,0.035823992276041716
1364,1997,SVK,6.067543029785156,0.0374707198977986
1365,1998,SVK,4.011813640594482,-0.13065497303012863
1366,1999,SVK,-0.205069437623024,-0.043934019872558516
1367,2000,SVK,1.2101733684539795,0.11416386731897088
1368,2001,SVK,3.3164682388305664,0.11667813917690606
1369,2002,SVK,4.522792339324951,-0.011483178498506663
1370,2003,SVK,5.418715953826904,0.03344542092587233
1371,2004,SVK,5.258836269378662,0.10990236215484273
1372,2005,SVK,6.750960826873779,0.06076976751154728
1373,2006,SVK,8.452887535095215,0.11670547500191697
1374,2007,SVK,10.799576759338379,0.00987646290363653
1375,2008,SVK,5.629778861999512,-0.02832930460801486
1376,2009,SVK,-5.422542095184326,-0.1609333118095958
1377,2010,SVK,5.041716575622559,0.12744263961990154
1378,2011,SVK,2.8190994262695312,0.10955398639139768
1379,2012,SVK,1.6571487188339233,0.04786913353125799
1380,2013,SVK,1.490646481513977,0.023503032190269835
1381,2014,SVK,2.7503349781036377,-0.01704801655348398
1382,2015,SVK,3.850100517272949,0.015752822849941284
1383,2016,SVK,3.324695348739624,0.00477449872678215
1384,2017,SVK,,0.03633996945535989
1385,1990,SVN,,
1386,1991,SVN,-8.9,-0.06788564059760094
1387,1992,SVN,-5.464,-0.24371702382686034
1388,1993,SVN,2.843,-0.0241075280364228
1389,1994,SVN,5.327,0.011485911544820926
1390,1995,SVN,4.107,-0.12345477548348494
1391,1996,SVN,3.5162811279296875,0.0017599421377161306
1392,1997,SVN,5.1143798828125,0.02881932810760568
1393,1998,SVN,3.2856316566467285,0.004660627734461853
1394,1999,SVN,5.274353981018066,-0.04284080747283758
1395,2000,SVN,4.155433654785156,0.11929296516969301
1396,2001,SVN,2.9493653774261475,0.00829096703192822
1397,2002,SVN,3.8363053798675537,-0.011589966203903512
1398,2003,SVN,2.842083215713501,-0.011793614647077066
1399,2004,SVN,4.351795673370361,0.09077207088538164
1400,2005,SVN,4.003007411956787,0.07560261490019049
1401,2006,SVN,5.655999183654785,0.0804783071433044
1402,2007,SVN,6.941645622253418,0.054492245744314216
1403,2008,SVN,3.3001301288604736,-0.017200275474020477
1404,2009,SVN,-7.797276496887207,-0.16048240588679497
1405,2010,SVN,1.2377560138702393,0.12897577175635888
1406,2011,SVN,0.6493669748306274,0.09258203274624366
1407,2012,SVN,-2.6695821285247803,0.022453015319737757
1408,2013,SVN,-1.1320549249649048,0.010163956817969
1409,2014,SVN,2.979196310043335,0.005557069564084083
1410,2015,SVN,2.2589023113250732,0.007087297483507005
1411,2016,SVN,3.148355484008789,0.007395314488415572
1412,2017,SVN,,0.065991342440896
1413,1977,ESP,2.8393027782440186,
1414,1978,ESP,1.4633471965789795,-0.049014802033802374
1415,1979,ESP,0.04329170659184456,0.003937793524469324
1416,1980,ESP,1.2981891632080078,0.13349366690753772
1417,1981,ESP,-0.13411082327365875,0.12108191811322411
1418,1982,ESP,1.246799111366272,0.032486796538935714
1419,1983,ESP,1.7704466581344604,0.08881346050296668
1420,1984,ESP,1.783409833908081,0.044821676996497306
1421,1985,ESP,2.3220927715301514,-0.01625949616451483
1422,1986,ESP,3.2533416748046875,-0.13503041054851384
1423,1987,ESP,5.5477495193481445,0.02732431553608028
1424,1988,ESP,5.093198299407959,0.01071728509743819
1425,1989,ESP,4.827885627746582,0.01807568355854472
1426,1990,ESP,3.783446788787842,-0.047455136748434046
1427,1991,ESP,2.5430028438568115,-0.003693852930449326
1428,1992,ESP,0.9306668639183044,0.014113801394146419
1429,1993,ESP,-1.031489372253418,0.02722773789352262
1430,1994,ESP,2.382228374481201,0.1271189098069152
1431,1995,ESP,2.7582175731658936,0.07517987509473412
1432,1996,ESP,2.67464280128479,0.03341826850474017
1433,1997,ESP,3.6898932456970215,0.10714438351232358
1434,1998,ESP,4.305708408355713,0.030647320014232093
1435,1999,ESP,4.4849066734313965,0.03544609189353398
1436,2000,ESP,5.28909969329834,0.10047453279756957
1437,2001,ESP,4.001073837280273,-0.035918790567322945
1438,2002,ESP,2.879876136779785,-0.053230214608355864
1439,2003,ESP,3.1875715255737305,-0.034037698293613694
1440,2004,ESP,3.166642189025879,0.02073171902739479
1441,2005,ESP,3.723106622695923,0.0022623950287443684
1442,2006,ESP,4.174123287200928,0.024370246052690447
1443,2007,ESP,3.7689924240112305,0.03139081773799779
1444,2008,ESP,1.1175966262817383,-0.02871680295214163
1445,2009,ESP,-3.5736653804779053,-0.1660881241466461
1446,2010,ESP,0.014063877984881401,0.12573595829426298
1447,2011,ESP,-0.9987649321556091,0.10970822204140829
1448,2012,ESP,-2.927750587463379,0.03176405917492464
1449,2013,ESP,-1.7057050466537476,0.020831908086514028
1450,2014,ESP,1.3799972534179688,0.029696980791969585
1451,2015,ESP,3.432253360748291,0.008584925472808091
1452,2016,ESP,3.2744626998901367,-0.007231029211349771
1453,2017,ESP,,0.0418002515938638
1454,1960,SWE,,
1455,1961,SWE,5.68129301071167,-0.051791218665959926
1456,1962,SWE,4.259047031402588,-0.017144041835657653
1457,1963,SWE,5.3279337882995605,0.004096287498900342
1458,1964,SWE,6.821164608001709,0.01731368233665398
1459,1965,SWE,3.821507692337036,0.00431231379062047
1460,1966,SWE,2.0908443927764893,-0.023389198583692483
1461,1967,SWE,3.3653886318206787,-0.029245019209225176
1462,1968,SWE,3.638505697250366,0.02520509364604795
1463,1969,SWE,5.009075164794922,0.06356826158806372
1464,1970,SWE,6.4736738204956055,0.06199523804249285
1465,1971,SWE,0.9446462392807007,-0.025010030464206356
1466,1972,SWE,2.28873872756958,-0.013447151177743755
1467,1973,SWE,3.9679811000823975,0.1108425929792416
1468,1974,SWE,3.198195695877075,0.2512114909131691
1469,1975,SWE,2.5528626441955566,-0.13317050936326347
1470,1976,SWE,1.0581048727035522,0.0080517542744305
1471,1977,SWE,-1.5962586402893066,-0.009242127674447986
1472,1978,SWE,1.7515480518341064,-0.01746813556455795
1473,1979,SWE,3.840003490447998,0.11466202387587154
1474,1980,SWE,1.6999714374542236,-0.005043688037128291
1475,1981,SWE,0.45483043789863586,-0.0021660027308174623
1476,1982,SWE,1.2486646175384521,0.08809780337402606
1477,1983,SWE,1.9006386995315552,0.060324410872901524
1478,1984,SWE,4.229535102844238,-0.0017066072263185461
1479,1985,SWE,2.1603736877441406,-0.0030828398380805533
1480,1986,SWE,2.6913232803344727,-0.08972596807127797
1481,1987,SWE,3.3538429737091064,0.007425699560994037
1482,1988,SWE,2.5590386390686035,-0.005664626954380081
1483,1989,SWE,2.6548068523406982,0.011632618895477176
1484,1990,SWE,0.7546747326850891,-0.05447123204656279
1485,1991,SWE,-1.14597487449646,-0.08458676801199017
1486,1992,SWE,-1.158592700958252,-0.006205312937349383
1487,1993,SWE,-2.0656163692474365,0.1453102007075735
1488,1994,SWE,3.920518636703491,0.09598050914238088
1489,1995,SWE,4.242284297943115,0.07241018287229783
1490,1996,SWE,1.5422667264938354,-0.03081822036463222
1491,1997,SWE,3.1160268783569336,0.08380934945913365
1492,1998,SWE,4.1296610832214355,0.035147562848713676
1493,1999,SWE,4.273313999176025,0.0038798668090029853
1494,2000,SWE,4.883762359619141,0.08295083297395012
1495,2001,SWE,1.7146621942520142,-0.012921195316691558
1496,2002,SWE,2.0832037925720215,-0.04204653920743018
1497,2003,SWE,2.520733118057251,-0.02172599580267831
1498,2004,SWE,3.8063743114471436,0.041418483658415495
1499,2005,SWE,2.812434673309326,0.06661772788446196
1500,2006,SWE,4.939091205596924,0.04977569090256084
1501,2007,SWE,3.5314366817474365,0.008469353845855565
1502,2008,SWE,-0.719663679599762,0.042641896736971274
1503,2009,SWE,-5.116741180419922,-0.10929987172746025
1504,2010,SWE,5.696690559387207,0.04519287300413666
1505,2011,SWE,2.7325069904327393,0.020101395717465165
1506,2012,SWE,0.039674632251262665,-0.010560298269845725
1507,2013,SWE,1.2210417985916138,-0.05265206255046029
1508,2014,SWE,2.7097034454345703,0.03200809493989154
1509,2015,SWE,4.272053241729736,0.006356277718753578
1510,2016,SWE,2.9989218711853027,-0.021264465016809675
1511,2017,SWE,,0.03121503255835112
1512,1960,CHE,,
1513,1961,CHE,8.352530479431152,0.024078067672029357
1514,1962,CHE,5.022217750549316,-0.0020467179144001424
1515,1963,CHE,4.956039905548096,-0.014602143047070637
1516,1964,CHE,5.098321914672852,-0.000545397788310864
1517,1965,CHE,3.0649399757385254,-0.01662469775964759
1518,1966,CHE,2.411283016204834,0.006905278730988673
1519,1967,CHE,3.0006866455078125,-0.01609729013408745
1520,1968,CHE,3.6974592208862305,0.041138162754642105
1521,1969,CHE,5.607441425323486,0.06767233662042549
1522,1970,CHE,6.3587541580200195,-0.010194833286908622
1523,1971,CHE,4.075442790985107,-0.05116877628570615
1524,1972,CHE,3.2005085945129395,-0.02487845238308095
1525,1973,CHE,3.049907684326172,0.012312980491934411
1526,1974,CHE,1.454907774925232,0.06402069480670258
1527,1975,CHE,-7.283174514770508,-0.10333995836882459
1528,1976,CHE,-1.4036760330200195,0.065495391337967
1529,1977,CHE,2.43365216255188,0.10664469922216369
1530,1978,CHE,0.409083753824234,-0.042352288100906965
1531,1979,CHE,2.4915120601654053,0.04956188898616576
1532,1980,CHE,4.601977348327637,0.08095588365442796
1533,1981,CHE,1.601928949356079,0.010909422546582226
1534,1982,CHE,-1.3018290996551514,-0.08288737872597629
1535,1983,CHE,0.6028924584388733,-0.011731929567733279
1536,1984,CHE,3.098834276199341,0.05321024770014682
1537,1985,CHE,3.649921178817749,0.01262936274213411
1538,1986,CHE,1.8575726747512817,-0.06357233331137957
1539,1987,CHE,1.5823737382888794,-0.06948891188001127
1540,1988,CHE,3.3110532760620117,0.029579684279698704
1541,1989,CHE,4.392240047454834,0.06024694738176106
1542,1990,CHE,3.565864324569702,-0.06671948058753907
1543,1991,CHE,-0.815568745136261,-0.05326171430482973
1544,1992,CHE,-0.16758035123348236,0.0074375318872601515
1545,1993,CHE,-0.12415048480033875,-0.01697835530262337
1546,1994,CHE,1.3238459825515747,-0.019440487566128373
1547,1995,CHE,0.5392927527427673,0.001862451970259027
1548,1996,CHE,0.5668942928314209,0.033393976624358945
1549,1997,CHE,2.3027894496917725,0.12178635993873255
1550,1998,CHE,2.9313480854034424,-0.0056686080826953145
1551,1999,CHE,1.7053284645080566,0.013604033655506553
1552,2000,CHE,4.044431209564209,0.08915181232398739
1553,2001,CHE,1.2799385786056519,-0.019793977102224414
1554,2002,CHE,0.18514136970043182,-0.05210562821522058
1555,2003,CHE,0.06210386008024216,-0.017806648884847842
1556,2004,CHE,2.6357028484344482,0.04984535892478381
1557,2005,CHE,3.1682724952697754,0.06742289681469438
1558,2006,CHE,4.063371181488037,0.04174233378318304
1559,2007,CHE,4.0901689529418945,0.06499467076421439
1560,2008,CHE,2.104240655899048,0.03116047035824865
1561,2009,CHE,-2.2080495357513428,-0.0683850934923862
1562,2010,CHE,2.8747775554656982,0.09653025992656894
1563,2011,CHE,1.8345228433609009,0.04472410752207634
1564,2012,CHE,0.9895164966583252,0.009683565694282859
1565,2013,CHE,1.8950495719909668,0.06560513056020922
1566,2014,CHE,2.4502899646759033,-0.11332993415611636
1567,2015,CHE,1.165364384651184,-0.03534054822818056
1568,2016,CHE,1.388008713722229,0.0659060305046919
1569,2017,CHE,,-0.008757504589721354
1570,1960,GBR,,
1571,1961,GBR,2.67339825630188,-0.03971336151134297
1572,1962,GBR,1.1028966903686523,-0.026581428136361218
1573,1963,GBR,4.8741278648376465,-0.00021561132891934065
1574,1964,GBR,5.536801338195801,0.0028227926005048865
1575,1965,GBR,2.1390609741210938,-0.03194903163191831
1576,1966,GBR,1.5735909938812256,-0.006673254952914043
1577,1967,GBR,2.7863690853118896,0.00897860255377081
1578,1968,GBR,5.440833568572998,0.11068627335192405
1579,1969,GBR,1.9240474700927734,0.008521311687023969
1580,1970,GBR,2.7079520225524902,0.027433354910845642
1581,1971,GBR,3.484368085861206,-0.008302941003798803
1582,1972,GBR,4.301945686340332,-0.024811264156542
1583,1973,GBR,6.508720874786377,0.1412920038200436
1584,1974,GBR,-2.4634101390838623,0.2382664244111563
1585,1975,GBR,-1.4790616035461426,-0.10209889607146727
1586,1976,GBR,2.9100592136383057,0.08829260627624635
1587,1977,GBR,2.443093776702881,0.02612144930897764
1588,1978,GBR,4.201849460601807,-0.06702583699794573
1589,1979,GBR,3.7414536476135254,-0.005801667778830288
1590,1980,GBR,-2.027768611907959,-0.06148590130226306
1591,1981,GBR,-0.7709899544715881,-0.03748443641414978
1592,1982,GBR,2.0105597972869873,0.004611897114997543
1593,1983,GBR,4.221917629241943,0.02429443202344217
1594,1984,GBR,2.276235580444336,0.09055177748738164
1595,1985,GBR,4.1953253746032715,-0.00837404758288851
1596,1986,GBR,3.124279022216797,-0.08032509027950929
1597,1987,GBR,5.3065595626831055,-0.012488302497416837
1598,1988,GBR,5.747626781463623,-0.0505285818344543
1599,1989,GBR,2.569404363632202,0.0278360175111958
1600,1990,GBR,0.7318004965782166,-0.008980393636092265
1601,1991,GBR,-1.0865432024002075,-0.0609713336620713
1602,1992,GBR,0.373976469039917,0.02189423008336555
1603,1993,GBR,2.5269248485565186,0.07428765670488846
1604,1994,GBR,3.8800384998321533,0.042934175683051246
1605,1995,GBR,2.4697344303131104,-0.010681994204311152
1606,1996,GBR,2.5387349128723145,0.02520330209217536
1607,1997,GBR,4.038166522979736,-0.018917627182696295
1608,1998,GBR,3.137808322906494,-0.03963711378892476
1609,1999,GBR,3.216651439666748,0.01030341512762556
1610,2000,GBR,3.6642024517059326,0.05960180925028369
1611,2001,GBR,2.544130563735962,2.938600077984077e-05
1612,2002,GBR,2.4578776359558105,-0.028301173684913583
1613,2003,GBR,3.325909376144409,-0.01805049052084151
1614,2004,GBR,2.364455223083496,0.0006676036756090298
1615,2005,GBR,3.0960888862609863,0.05133879127523011
1616,2006,GBR,2.455940008163452,0.07439469857270598
1617,2007,GBR,2.3567094802856445,-0.06772042452176597
1618,2008,GBR,-0.47254058718681335,0.07569945945987522
1619,2009,GBR,-4.1877617835998535,-0.032148950374601304
1620,2010,GBR,1.6946078538894653,0.08109158790962612
1621,2011,GBR,1.452565312385559,0.059305806696282604
1622,2012,GBR,1.4813885688781738,-0.014875636428376526
1623,2013,GBR,2.0523884296417236,0.00011327979717035142
1624,2014,GBR,3.054250955581665,-0.05014862197313663
1625,2015,GBR,2.3459393978118896,-0.03087378269363561
1626,2016,GBR,1.9357908964157104,0.033553310540200165
1627,2017,GBR,,0.05881429999602594
1628,1960,USA,,
1629,1961,USA,2.5546228885650635,-0.02581579319497318
1630,1962,USA,6.115243911743164,0.001239024719482007
1631,1963,USA,4.354820251464844,0.001841951540067388
1632,1964,USA,5.767910957336426,0.02723290844182502
1633,1965,USA,6.497448444366455,0.002511109395225697
1634,1966,USA,6.595239162445068,0.037539082702747084
1635,1967,USA,2.743881940841675,0.011281177938478493
1636,1968,USA,4.9091362953186035,0.03594068785925564
1637,1969,USA,3.139314651489258,0.0013634554140127264
1638,1970,USA,0.20219700038433075,0.06923183954997669
1639,1971,USA,3.295475721359253,-0.00010317624826994276
1640,1972,USA,5.263268947601318,0.054237262925785235
1641,1973,USA,5.643122673034668,0.15331348726965555
1642,1974,USA,-0.5171564221382141,0.2573304820062863
1643,1975,USA,-0.1976776123046875,-0.05646826176239694
1644,1976,USA,5.3860907554626465,0.034317304885098876
1645,1977,USA,4.60860013961792,0.02299479401950899
1646,1978,USA,5.561682224273682,0.03380093300661646
1647,1979,USA,3.1756858825683594,0.08268273470010623
1648,1980,USA,-0.24459469318389893,0.09434218953983375
1649,1981,USA,2.594470500946045,-0.03400971862530977
1650,1982,USA,-1.9108926057815552,-0.09724640956330999
1651,1983,USA,4.63245964050293,-0.04967950271457566
1652,1984,USA,7.259084224700928,0.051413721326397654
1653,1985,USA,4.23874044418335,-0.05241967010283399
1654,1986,USA,3.5116171836853027,0.017710888579858697
1655,1987,USA,3.4617438316345215,0.06365257859223394
1656,1988,USA,4.203972816467285,0.06100732297071598
1657,1989,USA,3.680527687072754,0.018092721065962047
1658,1990,USA,1.9193702936172485,0.020599398510336986
1659,1991,USA,-0.0740867629647255,-0.0014443552306401264
1660,1992,USA,3.5553956031799316,0.008295576012877559
1661,1993,USA,2.7458577156066895,0.0047131438218117605
1662,1994,USA,4.037641525268555,0.05042949180378575
1663,1995,USA,2.7189762592315674,0.06639228019715548
1664,1996,USA,3.7958827018737793,0.010407787157211912
1665,1997,USA,4.487026214599609,0.03267323634122876
1666,1998,USA,4.449913024902344,-0.025714167420383682
1667,1999,USA,4.685201644897461,0.019608873958474327
1668,2000,USA,4.092170238494873,0.07605867278980205
1669,2001,USA,0.9759858250617981,-0.08787344326681068
1670,2002,USA,1.7861276865005493,-0.030148894889278854
1671,2003,USA,2.8067758083343506,0.014571908711052073
1672,2004,USA,3.785740852355957,0.08343158147625807
1673,2005,USA,3.345214366912842,0.04942428672327992
1674,2006,USA,2.6666259765625,0.05259625919549227
1675,2007,USA,1.7785736322402954,0.03924327559511753
1676,2008,USA,-0.2916248142719269,0.06907332288827361
1677,2009,USA,-2.775524616241455,-0.1755032321961535
1678,2010,USA,2.53191876411438,0.13864295172750762
1679,2011,USA,1.6014529466629028,0.0973463848926952
1680,2012,USA,2.224027633666992,-0.0071810684819298976
1681,2013,USA,1.6773364543914795,-0.018162344581082457
1682,2014,USA,2.56919527053833,-0.0016146336587479215
1683,2015,USA,2.8615853786468506,-0.07470163066077429
1684,2016,USA,1.4852792024612427,-0.044547852676210975
1685,2017,USA,,0.022645804235400746
